date,event,bout,time_format,weightclass,stance_a,stance_b,fighter_a,fighter_b,winner,method,fighter_a_id,fighter_b_id,fighter_a_url,fighter_b_url,fight_time_min,dob_a,dob_b,reach_a,reach_b,height_a,height_b,sig_str_landed_a,sig_str_landed_b,sig_str_absorbed_a,sig_str_absorbed_b,td_landed_a,td_landed_b,td_attempted_a,td_attempted_b
2011-03-03,UFC Live: Sanchez vs Kampmann,Brian Bowles vs. Damacio Page,3 Rnd (5-5-5),Bantamweight Bout,Orthodox,Orthodox,Brian Bowles,Damacio Page,A,Submission,b26d3e3746fb4024,c96e2ae6021144a1,http://ufcstats.com/fighter-details/b26d3e3746fb4024,http://ufcstats.com/fighter-details/c96e2ae6021144a1,3.5,1980-06-22,1982-09-30,70.0,66.0,67.0,66.0,19.0,17.0,17.0,19.0,1.0,0.0,1.0,0.0
2011-03-03,UFC Live: Sanchez vs Kampmann,Steve Cantwell vs. Cyrille Diabate,3 Rnd (5-5-5),Light Heavyweight Bout,Orthodox,Southpaw,Steve Cantwell,Cyrille Diabate,B,Decision - Unanimous,f1f9e48a0d150757,43563a32c3f10e95,http://ufcstats.com/fighter-details/f1f9e48a0d150757,http://ufcstats.com/fighter-details/43563a32c3f10e95,15.0,1986-12-08,1973-10-06,75.0,81.0,74.0,78.0,28.0,146.0,146.0,28.0,1.0,1.0,7.0,1.0
2011-03-03,UFC Live: Sanchez vs Kampmann,Joe Stevenson vs. Danny Castillo,3 Rnd (5-5-5),Lightweight Bout,Orthodox,Orthodox,Joe Stevenson,Danny Castillo,B,Decision - Unanimous,79899ecf62020f6d,d1e7fc58d4225cdf,http://ufcstats.com/fighter-details/79899ecf62020f6d,http://ufcstats.com/fighter-details/d1e7fc58d4225cdf,15.0,1982-06-15,1979-08-25,70.0,71.0,67.0,69.0,12.0,55.0,55.0,12.0,2.0,5.0,6.0,11.0
2011-03-03,UFC Live: Sanchez vs Kampmann,Thiago Tavares vs. Shane Roller,3 Rnd (5-5-5),Lightweight Bout,Orthodox,Orthodox,Thiago Tavares,Shane Roller,B,KO/TKO,8a59d346dc976a10,75e0d3cc2262b732,http://ufcstats.com/fighter-details/8a59d346dc976a10,http://ufcstats.com/fighter-details/75e0d3cc2262b732,6.466666666666667,1984-11-08,1979-07-14,70.0,72.0,67.0,70.0,22.0,26.0,26.0,22.0,1.0,0.0,1.0,1.0
2011-03-03,UFC Live: Sanchez vs Kampmann,Takeya Mizugaki vs. Reuben Duran,3 Rnd (5-5-5),Bantamweight Bout,Orthodox,Orthodox,Takeya Mizugaki,Reuben Duran,A,Decision - Split,48e093ea1f43a053,4417980b3e798abf,http://ufcstats.com/fighter-details/48e093ea1f43a053,http://ufcstats.com/fighter-details/4417980b3e798abf,15.0,1983-12-16,1983-07-02,69.0,71.0,67.0,67.0,43.0,67.0,67.0,43.0,4.0,0.0,4.0,2.0
2011-03-03,UFC Live: Sanchez vs Kampmann,Rob Kimmons vs. Dongi Yang,3 Rnd (5-5-5),Middleweight Bout,Orthodox,Southpaw,Rob Kimmons,Dongi Yang,B,KO/TKO,054defd5420a551f,aed06011bf62237b,http://ufcstats.com/fighter-details/054defd5420a551f,http://ufcstats.com/fighter-details/aed06011bf62237b,9.783333333333333,1981-01-30,1984-12-07,73.0,73.0,70.0,70.0,1.0,57.0,57.0,1.0,1.0,1.0,1.0,1.0
2011-03-03,UFC Live: Sanchez vs Kampmann,David Branch vs. Rousimar Palhares,3 Rnd (5-5-5),Middleweight Bout,Orthodox,Orthodox,David Branch,Rousimar Palhares,B,Submission,d2c55d1d2e67773b,8ddf9c51c5fdea75,http://ufcstats.com/fighter-details/d2c55d1d2e67773b,http://ufcstats.com/fighter-details/8ddf9c51c5fdea75,6.733333333333333,1981-09-26,1980-02-26,78.0,71.0,73.0,68.0,6.0,2.0,2.0,6.0,1.0,0.0,1.0,2.0
2011-03-03,UFC Live: Sanchez vs Kampmann,Igor Pokrajac vs. Todd Brown,3 Rnd (5-5-5),Light Heavyweight Bout,Orthodox,Orthodox,Igor Pokrajac,Todd Brown,A,KO/TKO,53278852bcd91e11,9b68bf67c5695185,http://ufcstats.com/fighter-details/53278852bcd91e11,http://ufcstats.com/fighter-details/9b68bf67c5695185,5.0,1979-01-02,1976-12-13,74.0,,72.0,71.0,17.0,15.0,15.0,17.0,0.0,0.0,0.0,3.0
2011-03-19,UFC 128: Shogun vs Jones,Mauricio Rua vs. Jon Jones,5 Rnd (5-5-5-5-5),UFC Light Heavyweight Title Bout,Orthodox,Orthodox,Mauricio Rua,Jon Jones,B,KO/TKO,140745cbbcb023ac,07f72a2a7591b409,http://ufcstats.com/fighter-details/140745cbbcb023ac,http://ufcstats.com/fighter-details/07f72a2a7591b409,12.616666666666667,1981-11-25,1987-07-19,76.0,84.0,73.0,76.0,9.0,75.0,75.0,9.0,0.0,3.0,0.0,3.0
2011-03-19,UFC 128: Shogun vs Jones,Urijah Faber vs. Eddie Wineland,3 Rnd (5-5-5),Bantamweight Bout,Orthodox,Orthodox,Urijah Faber,Eddie Wineland,A,Decision - Unanimous,78114b7199cef90c,fc9a9559a05f2704,http://ufcstats.com/fighter-details/78114b7199cef90c,http://ufcstats.com/fighter-details/fc9a9559a05f2704,15.0,1979-05-14,1984-06-26,67.0,69.0,66.0,67.0,49.0,11.0,11.0,49.0,2.0,1.0,11.0,3.0
2011-03-19,UFC 128: Shogun vs Jones,Jim Miller vs. Kamal Shalorus,3 Rnd (5-5-5),Lightweight Bout,Southpaw,Orthodox,Jim Miller,Kamal Shalorus,A,KO/TKO,d1941565abf50b16,ece280745f8727b8,http://ufcstats.com/fighter-details/d1941565abf50b16,http://ufcstats.com/fighter-details/ece280745f8727b8,12.25,1983-08-30,1972-08-27,71.0,68.0,68.0,68.0,43.0,26.0,26.0,43.0,1.0,1.0,1.0,3.0
2011-03-19,UFC 128: Shogun vs Jones,Dan Miller vs. Nate Marquardt,3 Rnd (5-5-5),Middleweight Bout,Orthodox,Orthodox,Dan Miller,Nate Marquardt,B,Decision - Unanimous,d0c29452d3272603,a8e6a69796280f17,http://ufcstats.com/fighter-details/d0c29452d3272603,http://ufcstats.com/fighter-details/a8e6a69796280f17,15.0,1981-06-30,1979-04-20,74.0,74.0,73.0,72.0,10.0,47.0,47.0,10.0,2.0,3.0,6.0,3.0
2011-03-19,UFC 128: Shogun vs Jones,Mirko Filipovic vs. Brendan Schaub,3 Rnd (5-5-5),Heavyweight Bout,Southpaw,Orthodox,Mirko Filipovic,Brendan Schaub,B,KO/TKO,c32fb8c0f6471a4d,89a407032911e27e,http://ufcstats.com/fighter-details/c32fb8c0f6471a4d,http://ufcstats.com/fighter-details/89a407032911e27e,13.733333333333333,1974-09-10,1983-03-18,73.0,78.0,74.0,76.0,21.0,40.0,40.0,21.0,0.0,4.0,0.0,8.0
2011-03-19,UFC 128: Shogun vs Jones,Luiz Cane vs. Eliot Marshall,3 Rnd (5-5-5),Light Heavyweight Bout,Southpaw,Orthodox,Luiz Cane,Eliot Marshall,A,KO/TKO,24b033b3daf1c9df,a08d909a5be6f410,http://ufcstats.com/fighter-details/24b033b3daf1c9df,http://ufcstats.com/fighter-details/a08d909a5be6f410,2.25,1981-04-24,1980-07-07,77.0,77.0,74.0,74.0,29.0,2.0,2.0,29.0,0.0,0.0,0.0,2.0
2011-03-19,UFC 128: Shogun vs Jones,Edson Barboza vs. Anthony Njokuani,3 Rnd (5-5-5),Lightweight Bout,Orthodox,Orthodox,Edson Barboza,Anthony Njokuani,A,Decision - Unanimous,64a50dad704d1d49,6bf5a7d3e081ade2,http://ufcstats.com/fighter-details/64a50dad704d1d49,http://ufcstats.com/fighter-details/6bf5a7d3e081ade2,15.0,1986-01-21,1980-03-01,75.0,75.0,71.0,73.0,46.0,72.0,72.0,46.0,2.0,1.0,2.0,1.0
2011-03-19,UFC 128: Shogun vs Jones,Ricardo Almeida vs. Mike Pyle,3 Rnd (5-5-5),Welterweight Bout,Orthodox,Orthodox,Ricardo Almeida,Mike Pyle,B,Decision - Unanimous,91186547a7f3f758,f5990c11974d8e9c,http://ufcstats.com/fighter-details/91186547a7f3f758,http://ufcstats.com/fighter-details/f5990c11974d8e9c,15.0,1976-11-29,1975-09-18,74.0,74.0,72.0,72.0,48.0,36.0,36.0,48.0,1.0,1.0,18.0,3.0
2011-03-19,UFC 128: Shogun vs Jones,Kurt Pellegrino vs. Gleison Tibau,3 Rnd (5-5-5),Lightweight Bout,Orthodox,Southpaw,Kurt Pellegrino,Gleison Tibau,B,Decision - Split,aa1952ec0b3dd8e1,75e5fec9f72910ef,http://ufcstats.com/fighter-details/aa1952ec0b3dd8e1,http://ufcstats.com/fighter-details/75e5fec9f72910ef,15.0,1979-05-07,1983-10-07,70.0,71.0,68.0,70.0,47.0,44.0,44.0,47.0,1.0,2.0,6.0,7.0
2011-03-19,UFC 128: Shogun vs Jones,Joseph Benavidez vs. Ian Loveland,3 Rnd (5-5-5),Bantamweight Bout,Southpaw,Orthodox,Joseph Benavidez,Ian Loveland,A,Decision - Unanimous,80eacd4da0617c57,eea0274e153256a0,http://ufcstats.com/fighter-details/80eacd4da0617c57,http://ufcstats.com/fighter-details/eea0274e153256a0,15.0,1984-07-31,1983-09-07,65.0,,64.0,68.0,48.0,45.0,45.0,48.0,5.0,0.0,17.0,1.0
2011-03-19,UFC 128: Shogun vs Jones,Constantinos Philippou vs. Nick Catone,3 Rnd (5-5-5),Catch Weight Bout,Orthodox,Southpaw,Constantinos Philippou,Nick Catone,B,Decision - Unanimous,05560764359161e4,f8fe2053d73d7bcf,http://ufcstats.com/fighter-details/05560764359161e4,http://ufcstats.com/fighter-details/f8fe2053d73d7bcf,15.0,1979-11-29,1981-09-01,73.0,72.0,71.0,72.0,23.0,31.0,31.0,23.0,0.0,3.0,0.0,8.0
2011-03-19,UFC 128: Shogun vs Jones,Erik Koch vs. Raphael Assuncao,3 Rnd (5-5-5),Featherweight Bout,Southpaw,Orthodox,Erik Koch,Raphael Assuncao,A,KO/TKO,99bd87a300079ed9,2f13e4020cea5b38,http://ufcstats.com/fighter-details/99bd87a300079ed9,http://ufcstats.com/fighter-details/2f13e4020cea5b38,2.533333333333333,1988-10-04,1982-07-19,71.0,66.0,70.0,65.0,4.0,9.0,9.0,4.0,0.0,0.0,0.0,0.0
2011-03-26,UFC Fight Night: Nogueira vs Davis,Phil Davis vs. Rogerio Nogueira,3 Rnd (5-5-5),Light Heavyweight Bout,Orthodox,Southpaw,Phil Davis,Rogerio Nogueira,A,Decision - Unanimous,902ab9197b83d0db,73e09f837f3b5ecc,http://ufcstats.com/fighter-details/902ab9197b83d0db,http://ufcstats.com/fighter-details/73e09f837f3b5ecc,15.0,1984-09-25,1976-06-02,79.0,75.0,74.0,74.0,42.0,8.0,8.0,42.0,4.0,0.0,11.0,0.0
2011-03-26,UFC Fight Night: Nogueira vs Davis,Anthony Johnson vs. Dan Hardy,3 Rnd (5-5-5),Welterweight Bout,Orthodox,Orthodox,Anthony Johnson,Dan Hardy,A,Decision - Unanimous,365fee2da473b177,473ce3aa581251a2,http://ufcstats.com/fighter-details/365fee2da473b177,http://ufcstats.com/fighter-details/473ce3aa581251a2,15.0,1984-03-06,1982-05-17,78.0,74.0,74.0,72.0,20.0,2.0,2.0,20.0,4.0,0.0,5.0,1.0
2011-03-26,UFC Fight Night: Nogueira vs Davis,DaMarques Johnson vs. Amir Sadollah,3 Rnd (5-5-5),Welterweight Bout,Orthodox,Orthodox,DaMarques Johnson,Amir Sadollah,B,KO/TKO,322a56923b396b4d,2650e2f846a30f64,http://ufcstats.com/fighter-details/322a56923b396b4d,http://ufcstats.com/fighter-details/2650e2f846a30f64,8.45,1982-06-28,1980-08-27,75.0,75.0,73.0,70.0,27.0,62.0,62.0,27.0,2.0,2.0,4.0,2.0
2011-03-26,UFC Fight Night: Nogueira vs Davis,Chan Sung Jung vs. Leonard Garcia,3 Rnd (5-5-5),Featherweight Bout,Orthodox,Orthodox,Chan Sung Jung,Leonard Garcia,A,Submission,c451d67c09c55418,917e53fa0adea0d3,http://ufcstats.com/fighter-details/c451d67c09c55418,http://ufcstats.com/fighter-details/917e53fa0adea0d3,9.983333333333333,1987-03-17,1979-07-14,72.0,68.0,67.0,70.0,30.0,15.0,15.0,30.0,1.0,0.0,2.0,1.0
2011-03-26,UFC Fight Night: Nogueira vs Davis,Jon Madsen vs. Mike Russow,3 Rnd (5-5-5),Heavyweight Bout,Orthodox,Orthodox,Jon Madsen,Mike Russow,B,TKO - Doctor's Stoppage,7691a80e6ca3e55b,353de740bb6c7e75,http://ufcstats.com/fighter-details/7691a80e6ca3e55b,http://ufcstats.com/fighter-details/353de740bb6c7e75,10.0,1980-02-12,1976-09-11,72.0,73.0,72.0,73.0,27.0,14.0,14.0,27.0,0.0,3.0,0.0,6.0
2011-03-26,UFC Fight Night: Nogueira vs Davis,Alex Caceres vs. Mackens Semerzier,3 Rnd (5-5-5),Featherweight Bout,Southpaw,Orthodox,Alex Caceres,Mackens Semerzier,B,Submission,7aa3d6964eff4877,51b1e2fd9872005b,http://ufcstats.com/fighter-details/7aa3d6964eff4877,http://ufcstats.com/fighter-details/51b1e2fd9872005b,3.3,1988-06-20,1980-11-03,73.0,72.0,70.0,69.0,2.0,9.0,9.0,2.0,0.0,3.0,0.0,5.0
2011-03-26,UFC Fight Night: Nogueira vs Davis,John Hathaway vs. Kris McCray,3 Rnd (5-5-5),Welterweight Bout,Orthodox,Orthodox,John Hathaway,Kris McCray,A,Decision - Split,28f3c2258a1d8874,baed16f18348908e,http://ufcstats.com/fighter-details/28f3c2258a1d8874,http://ufcstats.com/fighter-details/baed16f18348908e,15.0,1987-07-23,1981-09-24,75.0,76.0,73.0,72.0,43.0,48.0,48.0,43.0,3.0,3.0,6.0,7.0
2011-03-26,UFC Fight Night: Nogueira vs Davis,Michael McDonald vs. Edwin Figueroa,3 Rnd (5-5-5),Bantamweight Bout,Orthodox,Orthodox,Michael McDonald,Edwin Figueroa,A,Decision - Unanimous,d0314416a7f26527,bbfca6d5c27d9cd8,http://ufcstats.com/fighter-details/d0314416a7f26527,http://ufcstats.com/fighter-details/bbfca6d5c27d9cd8,15.0,1991-01-15,1984-07-31,70.0,69.0,69.0,67.0,51.0,45.0,45.0,51.0,5.0,0.0,5.0,0.0
2011-03-26,UFC Fight Night: Nogueira vs Davis,Sean McCorkle vs. Christian Morecraft,3 Rnd (5-5-5),Heavyweight Bout,Orthodox,Orthodox,Sean McCorkle,Christian Morecraft,B,Submission,008dc37cca279def,80779d7441af1b52,http://ufcstats.com/fighter-details/008dc37cca279def,http://ufcstats.com/fighter-details/80779d7441af1b52,9.166666666666666,1976-07-17,1986-09-08,81.0,81.0,79.0,78.0,8.0,22.0,22.0,8.0,1.0,1.0,2.0,2.0
2011-03-26,UFC Fight Night: Nogueira vs Davis,Johny Hendricks vs. TJ Waldburger,3 Rnd (5-5-5),Welterweight Bout,Southpaw,Orthodox,Johny Hendricks,TJ Waldburger,A,KO/TKO,0941df56f6ac954b,8f2939f5fd9cca1e,http://ufcstats.com/fighter-details/0941df56f6ac954b,http://ufcstats.com/fighter-details/8f2939f5fd9cca1e,1.5833333333333335,1983-09-12,1988-04-25,69.0,75.0,69.0,71.0,7.0,3.0,3.0,7.0,0.0,0.0,0.0,1.0
2011-03-26,UFC Fight Night: Nogueira vs Davis,Mario Miranda vs. Aaron Simpson,3 Rnd (5-5-5),Middleweight Bout,Orthodox,Orthodox,Mario Miranda,Aaron Simpson,B,Decision - Unanimous,df2bf09c99594848,d5f820c11a121050,http://ufcstats.com/fighter-details/df2bf09c99594848,http://ufcstats.com/fighter-details/d5f820c11a121050,15.0,1979-07-12,1974-07-20,74.0,73.0,75.0,72.0,14.0,59.0,59.0,14.0,0.0,10.0,2.0,26.0
2011-03-26,UFC Fight Night: Nogueira vs Davis,Waylon Lowe vs. Nik Lentz,3 Rnd (5-5-5),Lightweight Bout,Southpaw,Orthodox,Waylon Lowe,Nik Lentz,B,Submission,28f62d866c59c709,6fb1ba67bef41b37,http://ufcstats.com/fighter-details/28f62d866c59c709,http://ufcstats.com/fighter-details/6fb1ba67bef41b37,12.4,1980-10-31,1984-08-13,,68.0,67.0,68.0,46.0,51.0,51.0,46.0,4.0,0.0,6.0,3.0
2011-04-30,UFC 129: St-Pierre vs Shields,Georges St-Pierre vs. Jake Shields,5 Rnd (5-5-5-5-5),UFC Welterweight Title Bout,Orthodox,Orthodox,Georges St-Pierre,Jake Shields,A,Decision - Unanimous,6506c1d34da9c013,fe435e440b5de0ff,http://ufcstats.com/fighter-details/6506c1d34da9c013,http://ufcstats.com/fighter-details/fe435e440b5de0ff,25.0,1981-05-19,1979-01-09,76.0,72.0,71.0,72.0,85.0,78.0,78.0,85.0,2.0,0.0,3.0,6.0
2011-04-30,UFC 129: St-Pierre vs Shields,Jose Aldo vs. Mark Hominick,5 Rnd (5-5-5-5-5),UFC Featherweight Title Bout,Orthodox,Orthodox,Jose Aldo,Mark Hominick,A,Decision - Unanimous,d0f3959b4a9747e6,0a97691039c4bbfb,http://ufcstats.com/fighter-details/d0f3959b4a9747e6,http://ufcstats.com/fighter-details/0a97691039c4bbfb,25.0,1986-09-09,1982-07-22,70.0,68.0,67.0,68.0,94.0,71.0,71.0,94.0,5.0,1.0,9.0,2.0
2011-04-30,UFC 129: St-Pierre vs Shields,Lyoto Machida vs. Randy Couture,3 Rnd (5-5-5),Light Heavyweight Bout,Southpaw,Orthodox,Lyoto Machida,Randy Couture,A,KO/TKO,f7a7f7118d4b01b6,0aa92558424ced9e,http://ufcstats.com/fighter-details/f7a7f7118d4b01b6,http://ufcstats.com/fighter-details/0aa92558424ced9e,6.083333333333333,1978-05-30,1963-06-22,74.0,75.0,73.0,73.0,15.0,5.0,5.0,15.0,0.0,0.0,0.0,3.0
2011-04-30,UFC 129: St-Pierre vs Shields,Vladimir Matyushenko vs. Jason Brilz,3 Rnd (5-5-5),Light Heavyweight Bout,Orthodox,Orthodox,Vladimir Matyushenko,Jason Brilz,A,KO/TKO,ccdd90bd1fc7dab6,497ba5b12a4bfc47,http://ufcstats.com/fighter-details/ccdd90bd1fc7dab6,http://ufcstats.com/fighter-details/497ba5b12a4bfc47,0.3333333333333333,1971-01-04,1975-07-07,74.0,71.0,72.0,71.0,8.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0
2011-04-30,UFC 129: St-Pierre vs Shields,Mark Bocek vs. Benson Henderson,3 Rnd (5-5-5),Lightweight Bout,Orthodox,Southpaw,Mark Bocek,Benson Henderson,B,Decision - Unanimous,cf9d24e4bd0cf2ce,2676b28836a5a836,http://ufcstats.com/fighter-details/cf9d24e4bd0cf2ce,http://ufcstats.com/fighter-details/2676b28836a5a836,15.0,1981-10-24,1983-11-16,75.0,70.0,68.0,69.0,11.0,56.0,56.0,11.0,4.0,3.0,11.0,4.0
2011-04-30,UFC 129: St-Pierre vs Shields,Nate Diaz vs. Rory MacDonald,3 Rnd (5-5-5),Welterweight Bout,Southpaw,Orthodox,Nate Diaz,Rory MacDonald,B,Decision - Unanimous,8355922d564b152c,cbd5d3cdd862e90e,http://ufcstats.com/fighter-details/8355922d564b152c,http://ufcstats.com/fighter-details/cbd5d3cdd862e90e,15.0,1985-04-16,1989-07-22,76.0,76.0,72.0,72.0,26.0,42.0,42.0,26.0,0.0,7.0,7.0,10.0
2011-04-30,UFC 129: St-Pierre vs Shields,Jake Ellenberger vs. Sean Pierson,3 Rnd (5-5-5),Welterweight Bout,Orthodox,Southpaw,Jake Ellenberger,Sean Pierson,A,KO/TKO,d81ac739417d7f53,0d506315895efffc,http://ufcstats.com/fighter-details/d81ac739417d7f53,http://ufcstats.com/fighter-details/0d506315895efffc,2.7,1985-03-28,1976-03-10,71.0,76.0,69.0,72.0,9.0,3.0,3.0,9.0,1.0,0.0,1.0,0.0
2011-04-30,UFC 129: St-Pierre vs Shields,Daniel Roberts vs. Claude Patrick,3 Rnd (5-5-5),Welterweight Bout,Southpaw,Orthodox,Daniel Roberts,Claude Patrick,B,Decision - Unanimous,22edaf53ad59a967,56116a79e4deed06,http://ufcstats.com/fighter-details/22edaf53ad59a967,http://ufcstats.com/fighter-details/56116a79e4deed06,15.0,1980-08-05,1980-06-14,74.0,75.0,70.0,71.0,6.0,29.0,29.0,6.0,1.0,4.0,4.0,5.0
2011-04-30,UFC 129: St-Pierre vs Shields,Ivan Menjivar vs. Charlie Valencia,3 Rnd (5-5-5),Bantamweight Bout,Orthodox,Orthodox,Ivan Menjivar,Charlie Valencia,A,KO/TKO,5755960ebd0b16f6,8a0be41c0380188d,http://ufcstats.com/fighter-details/5755960ebd0b16f6,http://ufcstats.com/fighter-details/8a0be41c0380188d,1.5,1982-05-30,1974-10-31,64.0,64.0,66.0,63.0,8.0,5.0,5.0,8.0,0.0,0.0,0.0,0.0
2011-04-30,UFC 129: St-Pierre vs Shields,Jason MacDonald vs. Ryan Jensen,3 Rnd (5-5-5),Middleweight Bout,Orthodox,Orthodox,Jason MacDonald,Ryan Jensen,A,Submission,2be6596a9db33bf5,aae99701b21554e4,http://ufcstats.com/fighter-details/2be6596a9db33bf5,http://ufcstats.com/fighter-details/aae99701b21554e4,1.6166666666666667,1975-06-03,1977-09-20,80.0,76.0,75.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2011-04-30,UFC 129: St-Pierre vs Shields,John Makdessi vs. Kyle Watson,3 Rnd (5-5-5),Lightweight Bout,Orthodox,Southpaw,John Makdessi,Kyle Watson,A,KO/TKO,c21a036b4e012f1c,d7b2c0b53883ee80,http://ufcstats.com/fighter-details/c21a036b4e012f1c,http://ufcstats.com/fighter-details/d7b2c0b53883ee80,11.45,1985-05-03,1979-08-09,68.0,,68.0,72.0,50.0,25.0,25.0,50.0,0.0,0.0,0.0,3.0
2011-04-30,UFC 129: St-Pierre vs Shields,Yves Jabouin vs. Pablo Garza,3 Rnd (5-5-5),Featherweight Bout,Orthodox,Orthodox,Yves Jabouin,Pablo Garza,B,Submission,b4eeac608fc82f88,8e5bfd4e82352340,http://ufcstats.com/fighter-details/b4eeac608fc82f88,http://ufcstats.com/fighter-details/8e5bfd4e82352340,4.516666666666667,1979-05-30,1983-09-16,68.0,73.0,67.0,73.0,16.0,26.0,26.0,16.0,0.0,0.0,0.0,1.0
2011-05-28,UFC 130: Rampage vs Hamill,Quinton Jackson vs. Matt Hamill,3 Rnd (5-5-5),Light Heavyweight Bout,Orthodox,Orthodox,Quinton Jackson,Matt Hamill,A,Decision - Unanimous,ffc088e64fab57e9,98b80a717b9bda17,http://ufcstats.com/fighter-details/ffc088e64fab57e9,http://ufcstats.com/fighter-details/98b80a717b9bda17,15.0,1978-06-20,1976-10-05,73.0,76.0,73.0,73.0,55.0,32.0,32.0,55.0,0.0,0.0,0.0,17.0
2011-05-28,UFC 130: Rampage vs Hamill,Frank Mir vs. Roy Nelson,3 Rnd (5-5-5),Heavyweight Bout,Southpaw,Orthodox,Frank Mir,Roy Nelson,A,Decision - Unanimous,1ff9589f9065a9ed,3f7c14c7eca7195d,http://ufcstats.com/fighter-details/1ff9589f9065a9ed,http://ufcstats.com/fighter-details/3f7c14c7eca7195d,15.0,1979-05-24,1976-06-20,79.0,73.0,75.0,72.0,46.0,21.0,21.0,46.0,6.0,0.0,8.0,1.0
2011-05-28,UFC 130: Rampage vs Hamill,Stefan Struve vs. Travis Browne,3 Rnd (5-5-5),Heavyweight Bout,Orthodox,Orthodox,Stefan Struve,Travis Browne,B,KO/TKO,ebc1f40e00e0c481,3236bf606fe9fa5b,http://ufcstats.com/fighter-details/ebc1f40e00e0c481,http://ufcstats.com/fighter-details/3236bf606fe9fa5b,4.183333333333334,1988-02-18,1982-07-17,84.0,79.0,83.0,78.0,10.0,17.0,17.0,10.0,0.0,1.0,0.0,1.0
2011-05-28,UFC 130: Rampage vs Hamill,Thiago Alves vs. Rick Story,3 Rnd (5-5-5),Welterweight Bout,Orthodox,Southpaw,Thiago Alves,Rick Story,B,Decision - Unanimous,31ee470ef5dc8d7f,5b5307450405abf0,http://ufcstats.com/fighter-details/31ee470ef5dc8d7f,http://ufcstats.com/fighter-details/5b5307450405abf0,15.0,1983-10-03,1984-08-28,70.0,71.0,69.0,69.0,41.0,62.0,62.0,41.0,1.0,4.0,3.0,14.0
2011-05-28,UFC 130: Rampage vs Hamill,Brian Stann vs. Jorge Santiago,3 Rnd (5-5-5),Middleweight Bout,Orthodox,Orthodox,Brian Stann,Jorge Santiago,A,KO/TKO,579fcdfcabd23a7b,f8dc544e7077d014,http://ufcstats.com/fighter-details/579fcdfcabd23a7b,http://ufcstats.com/fighter-details/f8dc544e7077d014,9.483333333333333,1980-09-24,1980-10-09,74.0,75.0,73.0,73.0,47.0,14.0,14.0,47.0,0.0,0.0,0.0,2.0
2011-05-28,UFC 130: Rampage vs Hamill,Miguel Torres vs. Demetrious Johnson,3 Rnd (5-5-5),Bantamweight Bout,Orthodox,Orthodox,Miguel Torres,Demetrious Johnson,B,Decision - Unanimous,33b2f68ef95252e0,8a304bfd6bf04a57,http://ufcstats.com/fighter-details/33b2f68ef95252e0,http://ufcstats.com/fighter-details/8a304bfd6bf04a57,15.0,1981-01-18,1986-08-13,76.0,66.0,69.0,63.0,10.0,13.0,13.0,10.0,0.0,5.0,1.0,5.0
2011-05-28,UFC 130: Rampage vs Hamill,Kendall Grove vs. Tim Boetsch,3 Rnd (5-5-5),Middleweight Bout,Orthodox,Orthodox,Kendall Grove,Tim Boetsch,B,Decision - Unanimous,234f3767ff0e5701,c80095f6092271a7,http://ufcstats.com/fighter-details/234f3767ff0e5701,http://ufcstats.com/fighter-details/c80095f6092271a7,15.0,1982-11-12,1981-01-28,79.0,74.0,78.0,72.0,20.0,17.0,17.0,20.0,1.0,7.0,3.0,14.0
2011-05-28,UFC 130: Rampage vs Hamill,Gleison Tibau vs. Rafaello Oliveira,3 Rnd (5-5-5),Lightweight Bout,Southpaw,Orthodox,Gleison Tibau,Rafaello Oliveira,A,Submission,75e5fec9f72910ef,15b1b21cd743d652,http://ufcstats.com/fighter-details/75e5fec9f72910ef,http://ufcstats.com/fighter-details/15b1b21cd743d652,8.466666666666667,1983-10-07,1982-01-26,71.0,71.0,70.0,68.0,19.0,12.0,12.0,19.0,3.0,0.0,3.0,3.0
2011-05-28,UFC 130: Rampage vs Hamill,Michael McDonald vs. Chris Cariaso,3 Rnd (5-5-5),Bantamweight Bout,Orthodox,Southpaw,Michael McDonald,Chris Cariaso,A,Decision - Split,d0314416a7f26527,b2e3aca4cd363477,http://ufcstats.com/fighter-details/d0314416a7f26527,http://ufcstats.com/fighter-details/b2e3aca4cd363477,15.0,1991-01-15,1981-05-27,70.0,64.0,69.0,63.0,32.0,44.0,44.0,32.0,1.0,1.0,2.0,4.0
2011-05-28,UFC 130: Rampage vs Hamill,Cole Escovedo vs. Renan Barao,3 Rnd (5-5-5),Bantamweight Bout,Orthodox,Orthodox,Cole Escovedo,Renan Barao,B,Decision - Unanimous,5df17b3620145578,2c99576fefe53c7c,http://ufcstats.com/fighter-details/5df17b3620145578,http://ufcstats.com/fighter-details/2c99576fefe53c7c,15.0,1981-08-30,1987-01-31,72.0,70.0,67.0,66.0,29.0,46.0,46.0,29.0,0.0,6.0,1.0,7.0
